client_id,group,conversion,transaction_amount,channel,date,product_type,region
2922,A,0,0.0,app,2025-07-02,insurance,Andijan
2923,B,0,0.0,web,2025-06-05,credit_card,Tashkent
2924,A,1,99.47,web,2025-06-02,loan,Namangan
2925,B,0,0.0,web,2025-06-26,credit_card,Bukhara
2926,A,0,0.0,app,2025-06-25,insurance,Tashkent
2927,B,0,0.0,app,2025-07-20,insurance,Fergana
2928,A,0,0.0,web,2025-08-25,deposit,Bukhara
2929,B,0,0.0,web,2025-07-09,loan,Tashkent
2930,A,0,0.0,app,2025-08-25,loan,Namangan
2931,B,0,0.0,web,2025-08-14,loan,Tashkent
2932,B,0,0.0,web,2025-06-11,credit_card,Samarkand
2933,B,0,0.0,app,2025-08-02,loan,Andijan
2934,B,0,0.0,web,2025-08-07,credit_card,Tashkent
2935,B,0,0.0,app,2025-06-18,insurance,Fergana
2936,B,0,0.0,app,2025-06-28,loan,Namangan
2937,A,0,0.0,app,2025-07-12,insurance,Bukhara
2938,B,0,0.0,app,2025-07-30,deposit,Tashkent
2939,A,0,0.0,web,2025-06-22,credit_card,Namangan
2940,A,0,0.0,web,2025-07-10,credit_card,Fergana
2941,A,0,0.0,web,2025-08-01,insurance,Andijan
2942,A,0,0.0,app,2025-06-03,deposit,Bukhara
2943,B,0,0.0,app,2025-08-10,credit_card,Tashkent
2944,B,1,447.0,app,2025-08-02,credit_card,Fergana
2945,B,1,498.41,app,2025-06-20,deposit,Samarkand
2946,B,0,0.0,app,2025-08-10,credit_card,Namangan
2947,A,0,0.0,app,2025-08-10,credit_card,Namangan
2948,A,0,0.0,app,2025-06-26,deposit,Tashkent
2949,A,0,0.0,app,2025-07-11,deposit,Fergana
2950,A,0,0.0,app,2025-06-03,loan,Bukhara
2951,A,1,109.18,app,2025-07-13,insurance,Bukhara
2952,A,0,0.0,web,2025-06-17,deposit,Bukhara
2953,B,0,0.0,app,2025-08-23,deposit,Bukhara
2954,B,0,0.0,app,2025-07-23,credit_card,Tashkent
2955,B,0,0.0,web,2025-07-22,credit_card,Tashkent
2956,B,0,0.0,web,2025-07-03,credit_card,Namangan
2957,B,0,0.0,web,2025-08-19,credit_card,Fergana
2958,A,1,159.12,app,2025-07-30,insurance,Samarkand
2959,B,0,0.0,app,2025-08-26,insurance,Tashkent
2960,B,1,409.87,web,2025-08-07,deposit,Bukhara
2961,A,1,344.81,web,2025-07-26,loan,Samarkand
2962,A,0,0.0,app,2025-08-03,deposit,Namangan
2963,B,0,0.0,app,2025-06-08,loan,Bukhara
2964,A,0,0.0,app,2025-08-08,credit_card,Andijan
2965,B,0,0.0,app,2025-07-03,loan,Fergana
2966,B,0,0.0,web,2025-06-25,loan,Samarkand
2967,A,0,0.0,app,2025-08-10,credit_card,Namangan
2968,A,0,0.0,web,2025-06-07,credit_card,Tashkent
2969,A,0,0.0,app,2025-07-29,credit_card,Fergana
2970,A,0,0.0,web,2025-07-03,deposit,Bukhara
2971,A,0,0.0,app,2025-07-11,credit_card,Samarkand
2972,B,0,0.0,app,2025-07-03,deposit,Namangan
2973,A,0,0.0,app,2025-06-29,loan,Samarkand
2974,B,0,0.0,web,2025-07-09,credit_card,Fergana
2975,A,0,0.0,app,2025-07-27,deposit,Tashkent
2976,B,1,386.31,app,2025-08-03,loan,Tashkent
2977,A,0,0.0,web,2025-08-25,credit_card,Andijan
2978,A,1,196.13,app,2025-08-05,deposit,Fergana
2979,B,0,0.0,web,2025-06-09,credit_card,Bukhara
2980,B,0,0.0,web,2025-06-29,deposit,Samarkand
2981,A,0,0.0,web,2025-08-13,loan,Bukhara
2982,B,0,0.0,app,2025-06-28,credit_card,Namangan
2983,A,0,0.0,app,2025-07-23,deposit,Bukhara
2984,A,0,0.0,web,2025-07-16,credit_card,Andijan
2985,A,0,0.0,app,2025-07-09,credit_card,Fergana
2986,A,0,0.0,app,2025-08-15,credit_card,Andijan
2987,B,0,0.0,web,2025-07-28,credit_card,Tashkent
2988,A,0,0.0,app,2025-08-25,deposit,Andijan
2989,A,0,0.0,web,2025-07-24,deposit,Fergana
2990,B,1,535.06,web,2025-06-06,deposit,Fergana
2991,B,0,0.0,web,2025-07-15,credit_card,Samarkand
2992,A,0,0.0,app,2025-07-10,deposit,Fergana
2993,B,1,128.89,app,2025-06-23,credit_card,Namangan
2994,A,0,0.0,app,2025-07-12,deposit,Samarkand
2995,B,1,84.08,app,2025-07-08,deposit,Samarkand
2996,B,0,0.0,app,2025-06-16,credit_card,Bukhara
2997,B,1,296.7,app,2025-08-13,insurance,Andijan
2998,A,0,0.0,app,2025-07-17,deposit,Fergana
2999,A,1,205.03,app,2025-06-21,deposit,Bukhara
3000,A,0,0.0,web,2025-08-13,deposit,Bukhara
3001,A,0,0.0,app,2025-08-14,deposit,Andijan
3002,A,0,0.0,app,2025-06-21,insurance,Samarkand
3003,B,0,0.0,web,2025-06-25,deposit,Bukhara
3004,A,0,0.0,web,2025-07-31,credit_card,Bukhara
3005,A,0,0.0,app,2025-07-24,deposit,Samarkand
3006,B,1,435.63,web,2025-08-30,credit_card,Samarkand
3007,A,0,0.0,app,2025-08-28,insurance,Tashkent
3008,B,1,66.93,app,2025-07-30,insurance,Fergana
3009,A,0,0.0,web,2025-07-12,loan,Tashkent
3010,A,1,421.19,web,2025-07-31,deposit,Andijan
3011,A,1,119.43,app,2025-07-02,insurance,Samarkand
3012,A,0,0.0,web,2025-07-23,credit_card,Namangan
3013,B,1,262.76,web,2025-07-14,loan,Bukhara
3014,A,0,0.0,web,2025-06-11,loan,Bukhara
3015,B,0,0.0,app,2025-07-17,deposit,Samarkand
3016,A,0,0.0,app,2025-08-29,credit_card,Bukhara
3017,A,0,0.0,app,2025-07-30,deposit,Tashkent
3018,B,0,0.0,app,2025-07-06,loan,Bukhara
3019,A,0,0.0,app,2025-07-30,credit_card,Namangan
3020,B,0,0.0,web,2025-07-03,credit_card,Fergana
3021,B,0,0.0,web,2025-07-12,credit_card,Andijan
3022,B,0,0.0,web,2025-06-13,credit_card,Andijan
3023,B,1,58.19,app,2025-06-14,loan,Andijan
3024,A,1,238.11,app,2025-07-28,deposit,Tashkent
3025,A,0,0.0,app,2025-07-10,credit_card,Fergana
3026,A,0,0.0,app,2025-08-04,deposit,Fergana
3027,B,0,0.0,web,2025-06-05,loan,Namangan
3028,B,0,0.0,app,2025-06-30,credit_card,Andijan
3029,A,0,0.0,web,2025-08-21,loan,Namangan
3030,B,0,0.0,app,2025-07-15,deposit,Namangan
3031,A,0,0.0,app,2025-07-28,credit_card,Namangan
3032,B,0,0.0,web,2025-07-09,credit_card,Andijan
3033,A,0,0.0,app,2025-06-12,insurance,Tashkent
3034,B,0,0.0,app,2025-07-04,deposit,Namangan
3035,B,1,302.65,app,2025-06-14,loan,Tashkent
3036,A,0,0.0,web,2025-07-08,deposit,Bukhara
3037,A,0,0.0,web,2025-06-16,deposit,Fergana
3038,A,0,0.0,web,2025-07-31,deposit,Andijan
3039,A,0,0.0,web,2025-07-29,credit_card,Bukhara
3040,A,0,0.0,web,2025-08-14,loan,Bukhara
3041,B,0,0.0,web,2025-08-18,deposit,Samarkand
3042,B,0,0.0,app,2025-08-13,credit_card,Andijan
3043,B,0,0.0,app,2025-08-06,insurance,Bukhara
3044,A,0,0.0,app,2025-06-11,loan,Bukhara
3045,B,0,0.0,web,2025-06-11,credit_card,Samarkand
3046,B,0,0.0,app,2025-06-16,insurance,Andijan
3047,A,0,0.0,app,2025-07-08,credit_card,Bukhara
3048,B,1,142.01,web,2025-06-30,credit_card,Samarkand
3049,B,0,0.0,app,2025-07-11,deposit,Tashkent
3050,A,0,0.0,web,2025-06-01,credit_card,Fergana
3051,A,0,0.0,web,2025-07-08,deposit,Namangan
3052,A,0,0.0,app,2025-07-30,credit_card,Bukhara
3053,A,0,0.0,web,2025-06-19,credit_card,Tashkent
3054,B,0,0.0,web,2025-07-29,credit_card,Fergana
3055,B,0,0.0,app,2025-08-07,deposit,Tashkent
3056,B,0,0.0,web,2025-06-10,credit_card,Samarkand
3057,A,0,0.0,web,2025-06-17,loan,Tashkent
3058,A,0,0.0,app,2025-08-19,deposit,Bukhara
3059,B,0,0.0,app,2025-08-24,insurance,Bukhara
3060,B,0,0.0,app,2025-08-31,deposit,Andijan
3061,A,1,98.52,app,2025-08-11,loan,Namangan
3062,B,0,0.0,app,2025-06-29,loan,Namangan
3063,B,0,0.0,web,2025-06-06,deposit,Bukhara
3064,A,0,0.0,app,2025-08-05,deposit,Tashkent
3065,A,1,204.28,web,2025-08-02,deposit,Andijan
3066,B,0,0.0,app,2025-07-01,insurance,Andijan
3067,A,0,0.0,app,2025-06-25,deposit,Bukhara
3068,A,1,408.18,web,2025-08-26,credit_card,Tashkent
3069,A,0,0.0,web,2025-06-21,deposit,Bukhara
3070,A,0,0.0,app,2025-06-16,deposit,Fergana
3071,B,0,0.0,app,2025-06-04,deposit,Tashkent
3072,B,0,0.0,web,2025-07-16,insurance,Samarkand
3073,A,0,0.0,app,2025-06-08,loan,Samarkand
3074,B,1,128.18,app,2025-06-06,deposit,Namangan
3075,B,0,0.0,app,2025-07-23,credit_card,Fergana
3076,B,1,108.2,web,2025-08-03,loan,Samarkand
3077,A,0,0.0,app,2025-08-30,loan,Bukhara
3078,A,0,0.0,app,2025-07-21,insurance,Samarkand
3079,B,0,0.0,app,2025-08-02,insurance,Bukhara
3080,B,0,0.0,web,2025-08-27,deposit,Fergana
3081,A,0,0.0,app,2025-06-06,credit_card,Andijan
3082,A,0,0.0,app,2025-08-01,loan,Andijan
3083,A,0,0.0,app,2025-07-03,deposit,Andijan
3084,B,0,0.0,app,2025-06-02,credit_card,Namangan
3085,B,0,0.0,web,2025-07-11,credit_card,Andijan
3086,A,0,0.0,web,2025-06-16,deposit,Samarkand
3087,A,0,0.0,web,2025-07-29,credit_card,Namangan
3088,B,0,0.0,web,2025-06-09,credit_card,Andijan
3089,B,0,0.0,web,2025-08-08,loan,Andijan
3090,A,0,0.0,app,2025-06-10,insurance,Fergana
3091,B,0,0.0,web,2025-06-07,deposit,Tashkent
3092,B,0,0.0,app,2025-08-05,insurance,Andijan
3093,A,0,0.0,web,2025-06-20,deposit,Fergana
3094,B,0,0.0,app,2025-08-02,loan,Fergana
3095,A,0,0.0,web,2025-06-04,insurance,Fergana
3096,B,0,0.0,app,2025-06-28,loan,Tashkent
3097,B,0,0.0,web,2025-08-11,credit_card,Tashkent
3098,B,1,115.41,web,2025-07-05,loan,Fergana
3099,B,0,0.0,web,2025-06-02,deposit,Tashkent
3100,A,0,0.0,web,2025-07-11,insurance,Bukhara
3101,B,0,0.0,app,2025-06-28,credit_card,Fergana
3102,B,0,0.0,app,2025-08-14,loan,Andijan
3103,A,1,645.7,web,2025-08-12,deposit,Samarkand
3104,B,0,0.0,web,2025-06-01,credit_card,Bukhara
3105,B,0,0.0,app,2025-06-27,deposit,Fergana
3106,A,0,0.0,app,2025-08-06,loan,Samarkand
3107,B,0,0.0,app,2025-07-09,credit_card,Andijan
3108,B,0,0.0,app,2025-08-12,loan,Samarkand
3109,A,0,0.0,app,2025-07-10,loan,Namangan
3110,B,0,0.0,app,2025-06-28,deposit,Namangan
3111,A,0,0.0,app,2025-08-24,insurance,Samarkand
3112,A,0,0.0,app,2025-08-31,loan,Fergana
3113,A,0,0.0,app,2025-06-24,deposit,Fergana
3114,B,0,0.0,app,2025-08-21,deposit,Fergana
3115,B,1,139.03,app,2025-07-21,credit_card,Fergana
3116,A,0,0.0,web,2025-07-26,loan,Samarkand
3117,A,0,0.0,app,2025-08-12,deposit,Andijan
3118,B,0,0.0,web,2025-06-26,credit_card,Tashkent
3119,A,0,0.0,web,2025-08-27,credit_card,Tashkent
3120,B,0,0.0,app,2025-07-22,insurance,Andijan
3121,B,0,0.0,app,2025-06-06,deposit,Andijan
3122,B,0,0.0,app,2025-07-29,credit_card,Fergana
3123,B,0,0.0,app,2025-06-12,credit_card,Namangan
3124,A,1,50.72,app,2025-08-02,credit_card,Samarkand
3125,B,0,0.0,app,2025-07-06,loan,Tashkent
3126,B,1,354.36,web,2025-06-09,credit_card,Andijan
3127,B,0,0.0,app,2025-08-13,credit_card,Samarkand
3128,A,1,290.31,web,2025-08-06,credit_card,Namangan
3129,B,0,0.0,app,2025-06-29,deposit,Andijan
3130,A,0,0.0,web,2025-08-10,credit_card,Samarkand
3131,A,0,0.0,app,2025-08-29,credit_card,Namangan
3132,A,0,0.0,app,2025-06-08,credit_card,Andijan
3133,B,0,0.0,app,2025-07-13,credit_card,Namangan
3134,B,0,0.0,web,2025-08-16,credit_card,Bukhara
3135,B,0,0.0,app,2025-07-05,loan,Andijan
3136,B,0,0.0,web,2025-08-22,loan,Namangan
3137,A,0,0.0,web,2025-06-22,credit_card,Bukhara
3138,B,0,0.0,web,2025-08-19,deposit,Andijan
3139,A,0,0.0,app,2025-08-18,loan,Andijan
3140,B,1,77.52,web,2025-08-05,credit_card,Namangan
3141,B,0,0.0,web,2025-06-21,credit_card,Namangan
3142,B,1,888.67,app,2025-08-10,insurance,Samarkand
3143,B,0,0.0,app,2025-07-11,insurance,Bukhara
3144,A,0,0.0,web,2025-07-11,credit_card,Andijan
3145,A,0,0.0,web,2025-07-19,credit_card,Tashkent
3146,B,0,0.0,app,2025-06-04,loan,Tashkent
3147,A,0,0.0,web,2025-08-04,loan,Samarkand
3148,A,0,0.0,app,2025-06-10,loan,Tashkent
3149,A,0,0.0,app,2025-08-06,loan,Tashkent
3150,B,0,0.0,app,2025-06-10,credit_card,Namangan
3151,A,0,0.0,app,2025-08-12,credit_card,Fergana
3152,A,0,0.0,web,2025-06-17,loan,Fergana
3153,B,0,0.0,app,2025-08-06,insurance,Tashkent
3154,B,0,0.0,app,2025-08-30,credit_card,Samarkand
3155,A,0,0.0,app,2025-07-23,deposit,Samarkand
3156,A,0,0.0,app,2025-07-05,loan,Bukhara
3157,A,0,0.0,web,2025-06-04,credit_card,Samarkand
3158,A,0,0.0,web,2025-08-07,deposit,Samarkand
3159,A,0,0.0,app,2025-06-11,loan,Namangan
3160,B,0,0.0,web,2025-07-14,loan,Namangan
3161,B,0,0.0,app,2025-07-30,loan,Andijan
3162,B,0,0.0,web,2025-08-09,credit_card,Tashkent
3163,A,0,0.0,web,2025-08-01,loan,Andijan
3164,B,0,0.0,app,2025-07-02,loan,Samarkand
3165,A,0,0.0,web,2025-07-16,credit_card,Fergana
3166,B,0,0.0,app,2025-06-23,loan,Samarkand
3167,B,1,237.33,app,2025-07-07,credit_card,Samarkand
3168,A,0,0.0,app,2025-08-29,credit_card,Tashkent
3169,B,0,0.0,web,2025-08-14,deposit,Fergana
3170,A,0,0.0,app,2025-07-28,credit_card,Tashkent
3171,B,0,0.0,web,2025-08-24,deposit,Samarkand
3172,A,0,0.0,web,2025-07-13,insurance,Fergana
3173,A,0,0.0,app,2025-08-27,credit_card,Samarkand
3174,B,1,188.94,app,2025-06-15,loan,Andijan
3175,A,0,0.0,web,2025-08-06,loan,Tashkent
3176,B,0,0.0,app,2025-06-02,loan,Tashkent
3177,A,0,0.0,app,2025-08-10,deposit,Namangan
3178,B,0,0.0,web,2025-06-05,loan,Fergana
3179,B,0,0.0,web,2025-07-23,credit_card,Namangan
3180,B,0,0.0,app,2025-07-15,credit_card,Andijan
3181,A,0,0.0,web,2025-07-11,deposit,Fergana
3182,A,1,146.32,app,2025-08-02,credit_card,Bukhara
3183,A,0,0.0,app,2025-08-11,deposit,Fergana
3184,A,0,0.0,web,2025-07-02,deposit,Samarkand
3185,B,0,0.0,web,2025-06-02,credit_card,Fergana
3186,B,0,0.0,app,2025-06-10,credit_card,Namangan
3187,B,0,0.0,app,2025-07-13,credit_card,Tashkent
3188,B,0,0.0,web,2025-07-13,loan,Tashkent
3189,B,0,0.0,app,2025-08-06,deposit,Fergana
3190,B,0,0.0,app,2025-06-23,credit_card,Bukhara
3191,A,0,0.0,app,2025-08-21,credit_card,Tashkent
3192,B,0,0.0,web,2025-07-30,credit_card,Andijan
3193,B,1,507.88,app,2025-08-20,credit_card,Tashkent
3194,B,0,0.0,app,2025-06-06,loan,Andijan
3195,A,0,0.0,app,2025-06-13,loan,Andijan
3196,A,0,0.0,app,2025-06-21,credit_card,Andijan
3197,A,0,0.0,app,2025-07-28,loan,Tashkent
3198,B,0,0.0,app,2025-08-24,credit_card,Bukhara
3199,B,0,0.0,app,2025-06-28,credit_card,Namangan
3200,A,0,0.0,web,2025-08-09,credit_card,Fergana
3201,B,0,0.0,app,2025-06-08,loan,Andijan
3202,A,0,0.0,app,2025-08-16,loan,Bukhara
3203,A,0,0.0,web,2025-07-28,credit_card,Fergana
3204,A,0,0.0,web,2025-07-10,credit_card,Samarkand
3205,B,0,0.0,web,2025-08-25,credit_card,Andijan
3206,B,0,0.0,app,2025-06-01,credit_card,Fergana
3207,A,1,105.93,app,2025-08-16,loan,Andijan
3208,B,0,0.0,web,2025-08-04,credit_card,Tashkent
3209,A,0,0.0,web,2025-06-10,loan,Bukhara
3210,B,0,0.0,app,2025-07-30,credit_card,Andijan
3211,B,0,0.0,app,2025-08-08,loan,Bukhara
3212,B,0,0.0,web,2025-06-20,deposit,Namangan
3213,A,1,117.31,app,2025-08-01,loan,Samarkand
3214,B,1,76.12,app,2025-06-13,credit_card,Namangan
3215,B,0,0.0,app,2025-07-28,credit_card,Namangan
3216,A,0,0.0,web,2025-07-07,credit_card,Samarkand
3217,B,0,0.0,web,2025-06-10,loan,Tashkent
3218,A,0,0.0,web,2025-06-03,credit_card,Bukhara
3219,B,0,0.0,app,2025-07-04,credit_card,Fergana
3220,A,0,0.0,app,2025-07-04,deposit,Samarkand
3221,B,0,0.0,app,2025-06-30,credit_card,Namangan
3222,B,0,0.0,web,2025-07-07,insurance,Fergana
3223,A,0,0.0,web,2025-08-07,deposit,Andijan
3224,A,0,0.0,web,2025-07-04,deposit,Samarkand
3225,A,0,0.0,app,2025-07-02,deposit,Andijan
3226,A,0,0.0,web,2025-08-24,credit_card,Samarkand
3227,A,0,0.0,app,2025-07-28,credit_card,Tashkent
3228,B,0,0.0,app,2025-06-24,credit_card,Andijan
3229,A,0,0.0,app,2025-06-09,credit_card,Tashkent
3230,A,0,0.0,app,2025-07-11,credit_card,Bukhara
3231,B,0,0.0,web,2025-06-24,deposit,Bukhara
3232,A,1,334.69,app,2025-06-25,credit_card,Fergana
3233,B,0,0.0,web,2025-07-06,credit_card,Bukhara
3234,B,0,0.0,app,2025-06-08,deposit,Andijan
3235,B,0,0.0,app,2025-08-28,credit_card,Andijan
3236,B,1,231.05,app,2025-07-29,credit_card,Samarkand
3237,B,0,0.0,app,2025-07-05,credit_card,Samarkand
3238,A,1,237.84,app,2025-07-08,deposit,Samarkand
3239,A,0,0.0,app,2025-08-31,loan,Andijan
3240,A,1,99.3,app,2025-08-22,deposit,Samarkand
3241,B,0,0.0,web,2025-07-02,credit_card,Tashkent
3242,A,0,0.0,web,2025-07-21,insurance,Samarkand
3243,B,1,260.63,web,2025-06-28,credit_card,Samarkand
3244,B,1,340.02,app,2025-07-26,deposit,Samarkand
3245,B,0,0.0,app,2025-06-08,insurance,Namangan
3246,B,0,0.0,app,2025-07-11,loan,Andijan
3247,A,0,0.0,web,2025-06-23,loan,Andijan
3248,B,0,0.0,app,2025-07-24,credit_card,Fergana
3249,B,0,0.0,app,2025-06-23,credit_card,Andijan
3250,A,1,138.6,app,2025-07-02,deposit,Fergana
3251,A,0,0.0,app,2025-06-10,credit_card,Samarkand
3252,B,0,0.0,web,2025-08-20,insurance,Andijan
3253,B,0,0.0,app,2025-07-05,deposit,Samarkand
3254,B,0,0.0,app,2025-08-02,loan,Fergana
3255,B,0,0.0,web,2025-08-06,loan,Bukhara
3256,B,0,0.0,app,2025-07-06,credit_card,Namangan
3257,B,0,0.0,app,2025-07-19,credit_card,Namangan
3258,A,0,0.0,app,2025-07-16,credit_card,Andijan
3259,A,0,0.0,web,2025-06-27,credit_card,Bukhara
3260,A,0,0.0,web,2025-07-01,insurance,Samarkand
3261,B,1,373.24,web,2025-07-04,credit_card,Fergana
3262,B,0,0.0,web,2025-08-15,loan,Namangan
3263,B,0,0.0,app,2025-07-29,credit_card,Bukhara
3264,A,0,0.0,app,2025-07-24,deposit,Bukhara
3265,B,0,0.0,app,2025-08-28,loan,Tashkent
3266,B,0,0.0,web,2025-08-05,loan,Andijan
3267,B,0,0.0,app,2025-06-30,insurance,Bukhara
3268,B,0,0.0,web,2025-08-12,deposit,Tashkent
3269,A,0,0.0,web,2025-06-23,deposit,Tashkent
3270,B,0,0.0,web,2025-06-09,insurance,Andijan
3271,A,1,135.78,app,2025-08-23,loan,Namangan
3272,A,0,0.0,app,2025-07-25,deposit,Samarkand
3273,A,1,333.88,app,2025-06-01,loan,Samarkand
3274,B,0,0.0,app,2025-07-26,credit_card,Bukhara
3275,B,0,0.0,web,2025-07-09,insurance,Fergana
3276,B,0,0.0,app,2025-08-26,credit_card,Fergana
3277,B,0,0.0,web,2025-06-18,credit_card,Tashkent
3278,B,0,0.0,web,2025-07-12,credit_card,Andijan
3279,B,0,0.0,app,2025-08-12,credit_card,Bukhara
3280,A,0,0.0,app,2025-08-14,credit_card,Bukhara
3281,A,0,0.0,app,2025-08-04,deposit,Samarkand
3282,A,1,56.86,app,2025-08-14,insurance,Fergana
3283,A,0,0.0,app,2025-07-03,credit_card,Namangan
3284,A,0,0.0,app,2025-06-30,deposit,Andijan
3285,A,0,0.0,app,2025-06-05,credit_card,Bukhara
3286,A,0,0.0,web,2025-07-20,credit_card,Bukhara
3287,B,0,0.0,app,2025-08-04,deposit,Samarkand
3288,A,0,0.0,app,2025-06-10,deposit,Namangan
3289,A,0,0.0,app,2025-07-30,credit_card,Namangan
3290,A,0,0.0,web,2025-08-16,credit_card,Namangan
3291,B,0,0.0,web,2025-06-27,credit_card,Andijan
3292,A,0,0.0,app,2025-08-11,insurance,Namangan
3293,A,1,210.22,web,2025-06-28,credit_card,Fergana
3294,B,0,0.0,web,2025-07-15,loan,Andijan
3295,A,0,0.0,web,2025-07-22,deposit,Tashkent
3296,A,1,748.18,app,2025-08-05,loan,Namangan
3297,A,0,0.0,web,2025-08-01,insurance,Tashkent
3298,A,0,0.0,app,2025-08-15,insurance,Tashkent
3299,A,0,0.0,web,2025-08-30,loan,Samarkand
3300,A,0,0.0,app,2025-08-16,loan,Namangan
3301,B,1,845.25,web,2025-07-30,credit_card,Fergana
3302,B,0,0.0,web,2025-08-25,insurance,Samarkand
3303,B,0,0.0,app,2025-07-10,credit_card,Samarkand
3304,A,0,0.0,web,2025-06-15,deposit,Tashkent
3305,B,1,116.19,app,2025-06-07,credit_card,Bukhara
3306,A,0,0.0,app,2025-07-09,credit_card,Fergana
3307,A,0,0.0,app,2025-07-21,credit_card,Andijan
3308,B,1,166.46,web,2025-06-07,loan,Namangan
3309,A,0,0.0,app,2025-06-12,credit_card,Namangan
3310,A,0,0.0,app,2025-06-14,credit_card,Fergana
3311,B,0,0.0,web,2025-07-04,credit_card,Namangan
3312,B,0,0.0,web,2025-07-09,credit_card,Bukhara
3313,A,0,0.0,web,2025-08-12,loan,Andijan
3314,B,0,0.0,app,2025-08-03,credit_card,Bukhara
3315,B,0,0.0,app,2025-06-12,credit_card,Namangan
3316,A,0,0.0,app,2025-07-04,loan,Samarkand
3317,A,0,0.0,web,2025-06-27,deposit,Andijan
3318,A,0,0.0,app,2025-06-22,loan,Andijan
3319,A,0,0.0,app,2025-06-18,insurance,Namangan
3320,A,1,63.01,web,2025-07-16,credit_card,Namangan
3321,B,0,0.0,app,2025-07-14,deposit,Fergana
3322,B,1,463.25,app,2025-06-18,loan,Bukhara
3323,B,0,0.0,app,2025-07-07,loan,Andijan
3324,A,0,0.0,app,2025-06-07,loan,Samarkand
3325,B,0,0.0,app,2025-08-07,credit_card,Fergana
3326,B,0,0.0,app,2025-08-19,credit_card,Fergana
3327,B,0,0.0,web,2025-08-25,deposit,Samarkand
3328,A,0,0.0,app,2025-07-30,credit_card,Samarkand
3329,B,1,218.13,app,2025-07-18,loan,Fergana
3330,A,0,0.0,web,2025-07-21,deposit,Namangan
3331,A,0,0.0,web,2025-08-23,credit_card,Samarkand
3332,A,1,147.26,web,2025-07-22,credit_card,Andijan
3333,B,1,73.93,web,2025-08-16,credit_card,Tashkent
3334,B,1,636.62,web,2025-07-22,credit_card,Samarkand
3335,A,0,0.0,app,2025-08-23,credit_card,Andijan
3336,A,0,0.0,web,2025-07-24,credit_card,Fergana
3337,A,0,0.0,app,2025-07-11,credit_card,Tashkent
3338,A,0,0.0,app,2025-07-12,credit_card,Fergana
3339,A,0,0.0,app,2025-06-22,credit_card,Bukhara
3340,A,0,0.0,app,2025-07-09,insurance,Bukhara
3341,B,0,0.0,app,2025-06-23,insurance,Namangan
3342,A,0,0.0,app,2025-07-18,credit_card,Samarkand
3343,A,0,0.0,app,2025-07-03,credit_card,Fergana
3344,A,0,0.0,web,2025-07-11,loan,Tashkent
3345,B,0,0.0,web,2025-06-30,credit_card,Andijan
3346,B,0,0.0,app,2025-08-17,loan,Samarkand
3347,B,0,0.0,web,2025-07-17,credit_card,Namangan
3348,A,0,0.0,app,2025-07-27,credit_card,Fergana
3349,B,0,0.0,web,2025-08-11,deposit,Andijan
3350,A,0,0.0,app,2025-07-27,deposit,Andijan
3351,B,0,0.0,app,2025-08-01,insurance,Fergana
3352,B,1,201.1,app,2025-08-25,credit_card,Bukhara
3353,B,0,0.0,app,2025-07-27,deposit,Namangan
3354,B,0,0.0,app,2025-08-07,loan,Andijan
3355,B,0,0.0,app,2025-08-11,loan,Fergana
3356,A,0,0.0,app,2025-08-25,deposit,Bukhara
3357,B,0,0.0,app,2025-06-25,insurance,Bukhara
3358,A,0,0.0,app,2025-08-28,deposit,Tashkent
3359,B,0,0.0,web,2025-07-10,credit_card,Andijan
3360,A,0,0.0,app,2025-06-17,loan,Namangan
3361,A,0,0.0,app,2025-08-19,deposit,Namangan
3362,A,0,0.0,web,2025-07-18,deposit,Fergana
3363,A,0,0.0,web,2025-07-09,deposit,Tashkent
3364,A,0,0.0,app,2025-06-15,credit_card,Samarkand
3365,B,0,0.0,web,2025-06-17,loan,Fergana
3366,A,0,0.0,app,2025-07-05,credit_card,Bukhara
3367,A,0,0.0,app,2025-07-03,insurance,Samarkand
3368,B,0,0.0,app,2025-06-18,credit_card,Samarkand
3369,A,0,0.0,web,2025-06-30,loan,Andijan
3370,B,0,0.0,app,2025-08-26,deposit,Fergana
3371,B,0,0.0,web,2025-07-07,loan,Andijan
3372,B,0,0.0,app,2025-06-07,deposit,Tashkent
3373,B,0,0.0,web,2025-08-13,deposit,Namangan
3374,A,0,0.0,app,2025-08-19,credit_card,Tashkent
3375,B,1,116.52,app,2025-06-28,loan,Fergana
3376,A,0,0.0,app,2025-08-26,deposit,Namangan
3377,A,0,0.0,web,2025-06-18,loan,Samarkand
3378,B,0,0.0,app,2025-07-17,loan,Bukhara
3379,A,0,0.0,web,2025-06-23,loan,Andijan
3380,B,1,136.22,web,2025-06-20,credit_card,Tashkent
3381,B,0,0.0,app,2025-07-01,loan,Andijan
3382,B,0,0.0,web,2025-06-14,credit_card,Andijan
3383,B,0,0.0,web,2025-06-23,credit_card,Namangan
3384,A,0,0.0,app,2025-06-02,loan,Tashkent
3385,A,0,0.0,app,2025-06-29,loan,Namangan
3386,B,0,0.0,app,2025-07-20,credit_card,Bukhara
3387,A,0,0.0,app,2025-08-12,deposit,Andijan
3388,B,0,0.0,app,2025-07-29,credit_card,Fergana
3389,B,1,113.13,app,2025-07-03,insurance,Fergana
3390,B,0,0.0,web,2025-07-18,credit_card,Namangan
3391,A,0,0.0,app,2025-07-14,credit_card,Namangan
3392,A,1,234.17,web,2025-06-12,deposit,Fergana
