transaction_id,client_id,transaction_date,transaction_amount,transaction_type,merchant_category,is_fraud,city,payment_method
e804fbdc-1b03-44f0-8bfc-535de93a139e,ac329b5a-5504-4764-bdad-30523c508f5b,2025-05-14 03:57:21,23578.57,покупка,еда,0,Санкт-Петербург,онлайн-кошелек
4a9b1eea-b929-4d75-8e8a-7752f2124c32,439b5392-3935-434e-a672-3835179978e9,2025-03-22 07:05:50,31908.25,покупка,еда,0,Казань,NFC
8609bebb-37e3-495c-b765-d36f1e9d4d69,7575d893-b87e-497e-8b20-011fd9bfc55a,2024-09-29 18:27:49,16310.52,снятие,аптека,0,Новосибирск,карта
c108881f-83ff-4dcb-80da-d6fdc328f51b,77c20f2d-6184-417b-9b0a-99aeec60648c,2025-04-07 10:28:45,14033.05,покупка,еда,0,Москва,онлайн-кошелек
8f5ce50b-52dd-4739-b746-35c0ff27208d,aa0b1673-aa9a-40ea-91f1-2064d1d020a7,2024-06-03 23:13:01,42014.22,пополнение,электроника,0,Санкт-Петербург,карта
ed8fa9ca-a6dd-482c-a3ef-02e97f27ddfa,4d507799-8505-4305-8c6b-d2de425e2e43,2024-08-07 09:40:05,3297.88,перевод,еда,0,Москва,онлайн-кошелек
8114eaa1-f97e-4829-a2f1-54ae1693cc0c,e48912fb-31bd-4adf-8e81-ca8d82b26153,2025-05-03 12:35:13,8987.2,перевод,одежда,0,Санкт-Петербург,NFC
17447bb6-7a57-4a44-b09f-6f829a0c17da,ad264f77-311f-46eb-bc89-819e96dae5bc,2024-11-24 01:50:47,24684.22,пополнение,одежда,0,Новосибирск,карта
1a9c7b57-cf4b-416f-803a-780a02e458b7,768d881a-5375-4559-bf20-dd76d50bb24e,2025-04-05 07:15:43,46315.36,перевод,еда,0,Новосибирск,NFC
00fac613-bada-4051-8587-7666396c0b0d,bd27160b-f9b1-477d-8b30-545f9024ce08,2024-12-16 13:18:12,372.85,пополнение,транспорт,0,Казань,NFC
cc236fe5-b5e3-445d-96c5-02d4e9f2d93b,7cfdce0b-3daa-4ba0-9e7c-c7303aa417d0,2025-03-14 17:07:05,42620.54,снятие,транспорт,0,Санкт-Петербург,карта
ef63eaed-b75c-4d57-add5-1748755d3f9d,aa0b1673-aa9a-40ea-91f1-2064d1d020a7,2024-07-20 10:25:08,37328.75,перевод,аптека,0,Новосибирск,NFC
a6a2824b-3c50-4cf0-b7d1-8d8719b4ac40,eb41e30c-1b64-4894-98d0-c7231680f892,2025-02-19 04:45:29,28533.42,перевод,одежда,0,Казань,онлайн-кошелек
1b6f6ac1-b7df-4011-bf00-6cf13a870fa0,e073016b-87f0-42ea-a1c7-33713f14570e,2024-05-26 07:07:42,42355.4,покупка,онлайн-сервисы,0,Казань,онлайн-кошелек
2329b080-f0b4-4664-8c83-589a2797372a,0835e88f-b2f0-41e8-8d1c-1cfa40870c31,2024-09-13 06:58:32,38507.44,снятие,еда,0,Екатеринбург,онлайн-кошелек
b2b1ebd9-d2f5-44c0-81e0-06e441380833,eb41e30c-1b64-4894-98d0-c7231680f892,2025-04-07 13:07:43,32942.76,покупка,еда,0,Новосибирск,онлайн-кошелек
d591ced5-9b9e-435f-b699-64e8112bf426,ee7a1cc7-10bb-49ef-a7f2-6342d6ad627e,2024-11-16 00:16:34,37686.13,покупка,транспорт,0,Екатеринбург,онлайн-кошелек
9d528597-64b0-48a6-9b5a-071ef5a5aabb,4e76f2a9-1f8d-4d12-9f62-9d34daa39a95,2024-06-19 20:40:03,16262.66,пополнение,электроника,0,Санкт-Петербург,NFC
6171ca18-a308-4d76-a72c-69b165bf5c28,569d63d7-1bd1-4dee-93fe-1aae9755b626,2025-01-08 03:43:24,27569.8,перевод,развлечения,0,Москва,онлайн-кошелек
48eb9023-329d-43e0-9ab2-193a3fd242b4,8ddf3324-bfa3-4371-9fe6-fc5021d7ff9e,2024-08-20 15:58:25,37108.74,перевод,развлечения,0,Москва,онлайн-кошелек
d1054d77-a328-4963-95e2-3fd4ef2df442,62ecbfee-7f26-4753-baf8-845b7d8c7da9,2024-11-17 13:11:59,37716.62,пополнение,развлечения,0,Санкт-Петербург,NFC
14c68105-964f-4790-a0f0-a3e9fb95e9dd,b66c9b33-1e35-4393-b62c-626e47ba2345,2024-07-03 13:22:38,41797.83,пополнение,транспорт,0,Новосибирск,карта
8d1a5c9a-b272-4be0-b170-b02c58787d11,64caa619-ff98-4084-a589-fafbae04de1c,2024-06-06 22:42:34,21423.99,пополнение,онлайн-сервисы,0,Санкт-Петербург,NFC
2de57052-5e7c-4523-8d7f-c1274e47f63b,6314239f-90c1-490c-980c-741d0c14425e,2025-01-30 16:06:50,6979.26,пополнение,одежда,0,Екатеринбург,онлайн-кошелек
a699a1a3-72db-4c1d-b268-b210f11801b5,7408529c-9d26-4f6f-8944-c5ca10f0a21a,2024-10-19 05:01:37,33622.29,снятие,еда,0,Санкт-Петербург,карта
ac590c3c-f134-4fb0-975c-3508c93bacce,3fc0cba7-976d-4d3e-898f-3e13e58a9a4e,2024-09-04 21:34:26,27477.35,пополнение,транспорт,0,Москва,онлайн-кошелек
f90748a7-f76d-4f06-b7bd-529f070a4e4a,c76922e2-2d4e-48c5-a5ed-5e8218e63bb7,2024-09-19 19:13:22,30622.66,покупка,еда,0,Казань,NFC
fcc5650c-6708-4c0d-b0d7-5c12c590f641,dcfa9d96-ca4b-41a0-ab12-772f5bda5db8,2025-02-06 19:12:13,41377.3,перевод,электроника,0,Новосибирск,онлайн-кошелек
ae4a2042-adc9-4b3c-9404-5a36689455fc,d9fcb36a-9e25-4f19-a262-80b13897b9bf,2024-11-08 03:48:32,537.6,покупка,еда,0,Казань,онлайн-кошелек
18ac6db3-fd70-41b2-bc62-a1da38078542,c64da663-bce9-490a-8265-6bf7debc5e2a,2024-05-24 05:09:38,16958.14,пополнение,аптека,0,Казань,онлайн-кошелек
168a2be0-f030-44f2-8cfe-701b189448a2,0604b3d9-f965-4b4b-9a58-bb4bdcca6340,2024-11-22 19:44:13,28239.02,пополнение,еда,0,Санкт-Петербург,NFC
9304c586-4a10-4f33-8a25-8568c6e6289a,bb76bf28-5e73-4152-b134-a9d47170fe55,2024-06-04 09:46:20,30623.11,перевод,еда,0,Казань,карта
23803a05-0c4d-4565-be54-6075d4354a8d,865e5f41-7eed-42bb-b742-63047dc2f6d1,2025-05-09 11:18:04,8552.08,покупка,электроника,0,Екатеринбург,NFC
a17d56e7-1294-45ba-80cc-a894f2e78f79,686a1ee1-4c66-455b-8eec-af4b6d662d47,2025-02-01 19:11:04,601.85,покупка,одежда,0,Москва,онлайн-кошелек
0934be94-bef6-473c-8522-69b56ca56cec,2361038c-4d06-4f82-9823-f98cde9a3ebb,2024-10-18 14:39:13,10192.09,пополнение,транспорт,0,Санкт-Петербург,NFC
31d62a13-abf1-44ed-be1c-f05992c8f72a,e126388a-e76e-463f-af40-273aca99a198,2024-12-10 18:50:41,38266.76,покупка,аптека,0,Казань,карта
703825c1-11a2-49e0-a1b1-b2d2cefb2ed8,3fc0cba7-976d-4d3e-898f-3e13e58a9a4e,2024-05-29 10:49:06,34554.86,пополнение,электроника,0,Москва,карта
21221bb5-9afe-4511-944a-5cbde0599e7a,4e52aeef-8ddf-484c-855d-434af863f785,2024-09-05 15:28:19,12786.05,покупка,развлечения,0,Екатеринбург,онлайн-кошелек
10b21eb4-98dc-4b6c-9ed5-30bbfadb341c,7d39ca31-941c-41b0-9e6b-ad205c2eb950,2024-07-19 12:12:22,17698.9,перевод,аптека,0,Казань,NFC
9d925de7-01fe-41b6-921b-024016a14c7f,dcfa9d96-ca4b-41a0-ab12-772f5bda5db8,2024-11-16 13:58:19,36680.24,покупка,онлайн-сервисы,0,Новосибирск,карта
306229a5-de6d-4bb0-bb79-f57adee5aa89,62ecbfee-7f26-4753-baf8-845b7d8c7da9,2025-04-25 14:01:11,47828.07,пополнение,еда,0,Москва,онлайн-кошелек
7447e724-eeb8-4eee-95ef-5dbeb773630f,d3b32414-308d-4a16-af47-28fe8e7c416f,2025-01-29 15:05:05,6500.84,покупка,транспорт,0,Новосибирск,NFC
0be77d0a-810b-469e-9b9f-3f60fec1c616,3be17eac-d496-442a-90ce-3a43548d1ef6,2025-05-08 05:31:37,45671.24,пополнение,транспорт,0,Санкт-Петербург,NFC
795d4ad6-4f4c-4373-a9bf-32aa2ba40efa,457f4168-f6f1-48ec-bdc2-b2b42ebe4b0c,2025-01-15 11:13:10,26305.59,перевод,развлечения,0,Казань,NFC
5352a503-5dbc-4623-837c-4aee1975ba31,9fd6e740-1ed3-458c-b343-e03cb1c0b7e7,2024-05-23 15:57:18,13572.88,пополнение,аптека,0,Новосибирск,карта
4246e368-1233-4852-826d-1e9542e41ceb,5a3e28db-8240-4dfb-9f34-307e051a58d7,2025-04-20 00:17:43,34887.39,покупка,аптека,0,Москва,карта
393c6e95-1484-4120-9de5-07919063b203,4cf83513-6fe0-44b2-9533-b56de375b45b,2024-10-15 17:17:40,5041.61,покупка,развлечения,1,Новосибирск,NFC
3cb0f1e9-e890-4c51-a647-58946c4cb177,28cfb131-8f35-4f61-b9f1-1731206bd243,2025-02-03 23:58:27,40297.36,перевод,транспорт,0,Казань,онлайн-кошелек
dd8ea135-3dd0-4e0f-a991-93d7a94858b5,96affd2c-d2bd-4aca-b27d-ba17e8abf7eb,2025-05-02 01:06:19,6735.82,пополнение,транспорт,0,Екатеринбург,онлайн-кошелек
e36c807d-531d-48a9-8f18-002a3c2c9d30,9e9c39e4-0490-4879-86f8-8e323a69972e,2024-09-14 05:13:21,24126.22,пополнение,транспорт,0,Москва,NFC
26cf0956-eca0-4204-9b6f-8cad28a2f6e1,f85954fb-18c1-4238-940c-9bb8171796cf,2025-05-14 18:39:55,27571.01,пополнение,электроника,1,Новосибирск,карта
d237d07d-da8e-49e0-813a-6a3ac23e0157,44239b61-a5cd-44c1-ac0f-823fde526211,2025-05-21 21:43:14,25597.24,снятие,аптека,0,Москва,карта
cd75a5d1-2ace-4e65-b71e-b6d7627d5eba,4cf83513-6fe0-44b2-9533-b56de375b45b,2025-03-26 16:39:08,3034.24,перевод,онлайн-сервисы,0,Екатеринбург,NFC
4f88b9ff-cf95-403b-8669-5dba3fd96e11,eb18ed71-06c5-49a9-93f5-4bf7cb526c3f,2025-01-17 06:06:10,40364.02,снятие,аптека,0,Казань,карта
97c5c2ff-f710-4489-a4a8-66890fb226fa,6bf6211e-dc19-470e-8cb1-44965378cad3,2024-10-13 21:42:12,22895.02,покупка,онлайн-сервисы,0,Москва,карта
95a37bb2-4763-46db-bf29-3abfce263259,7fbd6fc3-2ae9-4139-9d42-ec40386430a7,2024-10-13 11:37:52,11528.39,пополнение,электроника,0,Москва,карта
9ee7b25c-4ae4-41a5-8815-d7becf8cfc03,0835e88f-b2f0-41e8-8d1c-1cfa40870c31,2025-05-16 06:17:43,47945.62,пополнение,онлайн-сервисы,0,Москва,NFC
9c3556e0-12e3-4517-bc69-8f8df21ad19d,12254cc0-c5c1-453a-9def-ae339fcb78b4,2025-01-01 14:59:41,21113.39,покупка,еда,0,Москва,карта
d1ef653d-1ea5-4f99-943f-c31ee936f6fd,0500dbc1-b6ab-43b6-adfe-2dc2d92d6023,2025-03-28 02:34:29,23505.92,перевод,аптека,0,Москва,онлайн-кошелек
fde40acc-0d29-4713-8783-3223beafa78b,e073016b-87f0-42ea-a1c7-33713f14570e,2024-07-19 18:33:31,44338.61,перевод,аптека,0,Москва,NFC
ec04eef1-1033-46ae-81cd-acbfe7356856,dc3cd009-d3e5-401e-928f-024739411bdb,2025-01-20 11:03:24,10914.63,снятие,онлайн-сервисы,0,Москва,NFC
0e3660f8-7387-41a0-a062-beb6365b65e0,aa0b1673-aa9a-40ea-91f1-2064d1d020a7,2024-08-04 03:58:56,9596.68,пополнение,транспорт,0,Казань,карта
b1b4f658-1f98-4435-b74d-d863e7e22a73,353af7f8-8fdd-47fd-aa66-86c54335aa0f,2024-08-26 19:23:23,45896.52,пополнение,одежда,0,Санкт-Петербург,карта
c25d36dc-8c27-49d1-bc7f-d259fcf19866,12254cc0-c5c1-453a-9def-ae339fcb78b4,2024-10-03 22:37:42,30941.53,пополнение,онлайн-сервисы,0,Санкт-Петербург,NFC
b3c89b4c-b82b-468d-8285-01b8c767ceea,3be17eac-d496-442a-90ce-3a43548d1ef6,2024-07-18 09:35:36,47623.37,перевод,онлайн-сервисы,0,Екатеринбург,онлайн-кошелек
0b77a9a9-4d6b-43ea-b486-2d7478c2b91b,9cd0f7a8-6f1a-484e-a56c-c0c199b46583,2025-03-10 04:40:41,8778.27,пополнение,транспорт,0,Москва,NFC
ca3416b4-ebbb-49cc-8665-e4393754559f,d9fcb36a-9e25-4f19-a262-80b13897b9bf,2024-12-16 21:55:39,45493.43,пополнение,аптека,0,Москва,NFC
58c8122c-3ce9-4cb7-bc99-d551d12d103f,5a3e28db-8240-4dfb-9f34-307e051a58d7,2025-04-08 21:42:41,44666.33,перевод,электроника,0,Екатеринбург,карта
22f58076-b4d5-4077-a690-22f7650df21c,bb76bf28-5e73-4152-b134-a9d47170fe55,2024-06-13 08:31:56,49346.94,пополнение,онлайн-сервисы,0,Санкт-Петербург,онлайн-кошелек
ef6a1245-3be0-4483-bda4-3eea19110668,eb41e30c-1b64-4894-98d0-c7231680f892,2024-10-06 19:38:37,31201.7,перевод,еда,0,Казань,онлайн-кошелек
3068ec58-b918-46d5-be77-00b112151dda,9ae3c248-b9b2-465c-b1db-b5cc78e8c33d,2024-11-05 17:57:40,27997.21,перевод,развлечения,0,Москва,карта
0514f6d1-c41f-4e25-ab84-a519b1504035,eb41e30c-1b64-4894-98d0-c7231680f892,2024-09-13 20:23:06,33268.26,покупка,развлечения,0,Санкт-Петербург,онлайн-кошелек
664abd12-d327-4194-aa48-05c846c9ab38,4d507799-8505-4305-8c6b-d2de425e2e43,2024-09-23 07:50:42,48566.18,покупка,еда,0,Санкт-Петербург,карта
5d85cba5-51c5-4fce-bdb1-e7a1ede8720b,5b0309aa-d1cd-47e3-ae73-0c5242e9123b,2024-10-08 14:02:06,41696.31,пополнение,одежда,0,Екатеринбург,NFC
8e4d3b90-f569-497f-881f-ef0e6d2e4928,9cd0f7a8-6f1a-484e-a56c-c0c199b46583,2025-05-19 03:06:56,22699.82,пополнение,развлечения,0,Москва,карта
51882915-6503-42f3-ab4c-db257460f50d,72756057-b609-4e50-abd7-83b7196e9978,2025-03-24 14:49:26,27188.11,пополнение,транспорт,0,Новосибирск,NFC
54b9520a-f9ce-4f32-9ab3-a11570d68c1a,8f527db4-03f6-45e1-a2c3-dabb916c95e8,2024-08-21 22:04:34,18476.8,снятие,развлечения,0,Москва,карта
9d06b2c0-e6b3-4ef0-83d7-869a21eddde0,848b139b-d094-4812-ba9e-4f472ff74137,2024-06-22 15:13:36,14294.27,снятие,развлечения,0,Екатеринбург,онлайн-кошелек
3af1fac9-8d0d-4b7d-9bfd-c285d4a6245d,8ddf3324-bfa3-4371-9fe6-fc5021d7ff9e,2024-10-21 00:09:12,3160.2,пополнение,транспорт,0,Екатеринбург,онлайн-кошелек
40adc8b1-1882-4e51-9624-9b6b9c7a5cdf,ee7a1cc7-10bb-49ef-a7f2-6342d6ad627e,2024-07-28 00:11:38,22876.9,покупка,еда,0,Санкт-Петербург,NFC
81a068e1-36be-45cb-ad1a-78cf92ed5fa0,93a2e413-e921-4f68-97c7-8baaf3753a3b,2024-07-30 15:37:03,11157.62,снятие,одежда,0,Санкт-Петербург,карта
77542754-81c7-4168-b1b4-fb1f10c81d7e,6502f392-dbb2-48e1-b5aa-38884253d8b1,2024-10-12 03:16:54,34403.67,покупка,развлечения,0,Екатеринбург,карта
7c91697f-0b69-4e39-8508-0c8f671e9315,4e52aeef-8ddf-484c-855d-434af863f785,2025-03-07 23:21:11,19897.43,снятие,онлайн-сервисы,0,Новосибирск,карта
86b87ab6-f4f7-42f8-a63f-f58d1ae01920,4cf83513-6fe0-44b2-9533-b56de375b45b,2024-11-18 00:34:02,16584.99,снятие,транспорт,0,Новосибирск,NFC
1117c0a3-1704-4e7f-aa76-d2a31cfadbe9,7d06b94b-43e3-42ce-bef3-1a87e9a365bc,2024-10-13 16:30:43,49926.98,пополнение,еда,0,Екатеринбург,карта
3dc3c5d0-38fc-4d12-a7a4-b41817cac03f,dcfa9d96-ca4b-41a0-ab12-772f5bda5db8,2025-01-27 14:18:06,44815.71,перевод,аптека,0,Новосибирск,NFC
406101ec-839d-4f2e-a7f9-02b24ee9f73b,7d06b94b-43e3-42ce-bef3-1a87e9a365bc,2025-03-25 07:11:03,8521.18,покупка,онлайн-сервисы,0,Казань,онлайн-кошелек
59bb0da6-3abb-4b4e-ad2e-c1d0e43e2437,865e5f41-7eed-42bb-b742-63047dc2f6d1,2024-06-05 15:09:04,8874.11,снятие,транспорт,0,Санкт-Петербург,онлайн-кошелек
7b8beb30-ff6e-4725-bc39-6917303e87b5,e156752b-56e6-4449-a984-b52b50104b0a,2024-12-16 12:19:01,17627.3,снятие,транспорт,0,Новосибирск,онлайн-кошелек
a91b50a4-0aac-4be3-8e08-1e58d563c784,d3d37b55-fa73-4137-a46e-82335746c44f,2024-10-15 23:25:15,1963.77,пополнение,еда,0,Москва,карта
435b2842-6a0a-4d0e-aea3-0e98479d26bc,098a4f03-7d1b-4876-a7f0-89f3f6b6c4ca,2025-04-10 10:48:43,2174.0,пополнение,одежда,0,Москва,онлайн-кошелек
0399e5aa-5ffb-4f8c-96f0-746d7d8fdbb6,bb76bf28-5e73-4152-b134-a9d47170fe55,2024-11-14 07:09:44,37551.39,перевод,развлечения,0,Новосибирск,NFC
2bb3eda2-65b9-49b4-b810-7fceb70a1e41,7fbd6fc3-2ae9-4139-9d42-ec40386430a7,2024-12-28 14:32:10,25977.73,пополнение,аптека,0,Москва,NFC
584ab71d-04d2-456d-82d4-008462a16da8,439b5392-3935-434e-a672-3835179978e9,2025-02-14 11:38:56,48477.93,перевод,транспорт,0,Москва,карта
12d9678d-4626-41d2-8528-bb1320b2ba91,72756057-b609-4e50-abd7-83b7196e9978,2025-03-16 12:18:23,28001.08,снятие,еда,1,Санкт-Петербург,онлайн-кошелек
4c5f82df-41a9-4ced-bdac-68030a60df02,bb76bf28-5e73-4152-b134-a9d47170fe55,2024-12-24 16:26:18,33873.32,перевод,электроника,0,Санкт-Петербург,карта
6bb22d09-6f32-498a-a07d-729409bd52e0,768d881a-5375-4559-bf20-dd76d50bb24e,2024-09-30 21:54:30,40245.85,пополнение,онлайн-сервисы,0,Екатеринбург,карта
911c10c1-318e-4373-9265-2d063ab94382,3fc0cba7-976d-4d3e-898f-3e13e58a9a4e,2025-01-20 19:50:49,2860.16,перевод,онлайн-сервисы,0,Москва,онлайн-кошелек
c3395f28-7694-4cec-b0f1-337b3d53b85f,1da169d1-c1cf-413b-a7d8-1cc8d1b1f870,2025-02-15 05:14:06,4775.3,покупка,транспорт,0,Екатеринбург,онлайн-кошелек
5251a261-7ed5-4127-902b-4d5394a692bf,b7da3ba7-f481-4acc-87d0-19fcc9cbc143,2025-03-19 23:09:31,18413.78,снятие,транспорт,0,Москва,карта
0a14295d-8f62-47bd-9a40-c39c6aa65e1c,3be17eac-d496-442a-90ce-3a43548d1ef6,2024-11-15 22:42:02,40528.33,покупка,онлайн-сервисы,0,Москва,карта
07e651fd-29e2-4705-93b1-67e69dbee367,bd27160b-f9b1-477d-8b30-545f9024ce08,2024-12-04 18:49:01,24992.97,перевод,развлечения,0,Москва,NFC
ff44df7b-ac23-409e-b724-3d2d8127d42a,5b0309aa-d1cd-47e3-ae73-0c5242e9123b,2025-05-03 00:15:57,22989.91,перевод,онлайн-сервисы,0,Екатеринбург,NFC
a4b8f90d-f928-490b-886f-8f3e71333cb9,7408529c-9d26-4f6f-8944-c5ca10f0a21a,2024-09-22 13:35:44,48528.03,снятие,онлайн-сервисы,0,Новосибирск,карта
5eb305d5-d1f4-4c30-a073-e4cb901d086f,90d1a79e-65d8-4be6-951b-dff38b4ff026,2025-03-16 09:37:17,16149.6,пополнение,еда,0,Новосибирск,NFC
b93e37d6-976a-4b2d-bf87-24a53557d984,26ac6aae-30d0-490c-9fb0-b80366d4ebb6,2024-08-28 18:01:56,47122.26,покупка,развлечения,0,Екатеринбург,NFC
46c9b2ab-225e-488e-9a8f-c2559fdcfde8,dc3cd009-d3e5-401e-928f-024739411bdb,2024-09-24 02:08:07,32306.89,пополнение,одежда,0,Санкт-Петербург,карта
9cade268-75e7-4355-a3a9-e85e6d5ae0f1,ac329b5a-5504-4764-bdad-30523c508f5b,2024-09-13 01:12:55,21245.97,покупка,еда,0,Москва,карта
faf037f9-cf64-423b-b090-554889e8fbdb,b24e58da-cedb-4c07-935b-a41a3f3778d0,2024-08-23 12:31:03,34864.73,покупка,развлечения,0,Москва,онлайн-кошелек
7ce11b8a-5d51-4fa1-9f32-2c3d730a55da,ada2d954-96fb-419e-8cb4-36ae10b7b979,2024-10-06 18:09:57,42079.89,пополнение,аптека,0,Москва,карта
81e8cb9e-6167-40be-9ea3-e07c496e079a,4cf83513-6fe0-44b2-9533-b56de375b45b,2025-01-31 21:27:19,9099.49,покупка,развлечения,0,Москва,NFC
727c4d41-12e2-4322-9783-46643e715277,e48912fb-31bd-4adf-8e81-ca8d82b26153,2025-03-11 19:59:11,20742.61,пополнение,еда,0,Екатеринбург,карта
dad1850c-83a3-4574-ba19-06c52d0a5570,9fd6e740-1ed3-458c-b343-e03cb1c0b7e7,2025-02-03 19:13:34,47134.6,пополнение,развлечения,0,Екатеринбург,онлайн-кошелек
45cbf57a-7489-434b-99de-517831b039be,2e280736-2038-4307-be88-042191a8c7e2,2024-08-13 19:08:46,19758.99,снятие,развлечения,0,Санкт-Петербург,онлайн-кошелек
a2ae4b96-2e52-439a-9ddb-52ad03d40f43,b67a38af-f4ba-428e-9f2b-edab0175ec5f,2025-05-01 17:09:57,48080.33,покупка,онлайн-сервисы,1,Екатеринбург,NFC
17f5cba9-8b08-4042-b9c3-0d5a9156f248,64caa619-ff98-4084-a589-fafbae04de1c,2024-07-10 17:52:15,8398.82,пополнение,онлайн-сервисы,0,Казань,онлайн-кошелек
e23436c0-de3e-462a-813c-6416cb7748c9,7db8daeb-1f13-4d7d-9b2f-54c6c1b08cd4,2024-06-01 16:08:26,11287.71,покупка,одежда,0,Екатеринбург,NFC
207196d5-7c8a-47cc-9944-dd61e8131ade,fdc90d49-f042-48c7-ba3a-268f831ecff0,2025-01-24 23:08:47,26877.86,покупка,аптека,0,Екатеринбург,карта
90e1cd3a-f26c-4ef4-81cb-945797c1672e,ac329b5a-5504-4764-bdad-30523c508f5b,2024-09-15 10:45:16,28523.72,перевод,онлайн-сервисы,0,Новосибирск,NFC
0c2cb265-ec97-43be-af63-f626e152f6de,e073016b-87f0-42ea-a1c7-33713f14570e,2024-06-30 01:42:46,31457.29,снятие,аптека,0,Казань,NFC
35763669-bcab-4252-a9ff-2d05f1b1adb9,e073016b-87f0-42ea-a1c7-33713f14570e,2024-07-14 10:51:29,11215.24,пополнение,онлайн-сервисы,0,Новосибирск,онлайн-кошелек
2eb0059b-cc0c-4e7c-955f-e351766e151c,eb18ed71-06c5-49a9-93f5-4bf7cb526c3f,2025-05-15 20:26:10,10116.53,пополнение,одежда,0,Новосибирск,карта
3cc08cbc-2cd0-4ae7-8aae-07e3f80b393c,bb76bf28-5e73-4152-b134-a9d47170fe55,2024-07-04 09:13:13,9498.72,пополнение,электроника,0,Новосибирск,карта
a4e6e8e2-8000-4526-8b63-bef3118575fd,b66c9b33-1e35-4393-b62c-626e47ba2345,2025-01-03 20:02:10,17251.15,перевод,еда,0,Екатеринбург,NFC
0dab51e4-91f4-4e88-85ec-501c6b5a4705,fdc90d49-f042-48c7-ba3a-268f831ecff0,2025-04-07 12:10:36,40586.6,снятие,транспорт,0,Новосибирск,онлайн-кошелек
23a2472c-e29a-43f3-bbce-6dc55a707287,eb18ed71-06c5-49a9-93f5-4bf7cb526c3f,2024-10-11 04:54:15,44765.82,перевод,транспорт,0,Санкт-Петербург,NFC
77637dd2-95ef-4694-a4af-3ba8389e7fb9,6bf6211e-dc19-470e-8cb1-44965378cad3,2024-12-15 22:03:56,18547.86,снятие,еда,0,Казань,NFC
e4c8cac3-a732-49f9-8256-343174a2cde4,4e52aeef-8ddf-484c-855d-434af863f785,2024-12-12 19:44:10,1413.35,перевод,транспорт,1,Екатеринбург,карта
9261c235-832d-4a97-b5c6-633db6d7d927,b7da3ba7-f481-4acc-87d0-19fcc9cbc143,2024-06-13 02:45:49,17311.94,перевод,онлайн-сервисы,0,Санкт-Петербург,карта
94623855-5ac2-41a4-ad22-027f83b55407,4e76f2a9-1f8d-4d12-9f62-9d34daa39a95,2024-09-26 14:28:03,41602.46,покупка,транспорт,0,Казань,карта
d1c582cd-2fe3-4a39-ab02-897f762909de,62ecbfee-7f26-4753-baf8-845b7d8c7da9,2024-12-25 02:25:03,38231.46,покупка,еда,0,Новосибирск,онлайн-кошелек
e374485d-1ade-4e14-8e84-fc2321d02ebf,77c20f2d-6184-417b-9b0a-99aeec60648c,2024-10-01 08:42:32,47935.95,перевод,электроника,0,Новосибирск,NFC
88fc2f0a-510d-4138-972e-f721f2426469,768d881a-5375-4559-bf20-dd76d50bb24e,2025-02-02 22:37:48,22190.63,пополнение,онлайн-сервисы,0,Екатеринбург,онлайн-кошелек
d8c8a1cc-a87e-4756-8b1d-10cb2c216d72,8f2b872a-3869-43a4-b536-e3390ea3788a,2025-01-18 07:27:02,13818.75,покупка,развлечения,0,Санкт-Петербург,NFC
b579da4b-2195-42c7-9bc6-f1aeb2d6a08a,f85954fb-18c1-4238-940c-9bb8171796cf,2024-11-19 07:28:08,9226.52,покупка,одежда,0,Казань,онлайн-кошелек
0abd6d45-af72-4bba-a59e-b212e94a5334,e156752b-56e6-4449-a984-b52b50104b0a,2024-07-25 04:05:18,42733.92,покупка,аптека,0,Санкт-Петербург,онлайн-кошелек
f7d00ac9-c03a-4778-8ee0-535b54b46175,ac329b5a-5504-4764-bdad-30523c508f5b,2024-11-04 13:50:36,9316.45,пополнение,транспорт,0,Москва,NFC
bf876054-12f3-4696-891e-83c006a71b8d,ee7a1cc7-10bb-49ef-a7f2-6342d6ad627e,2024-08-27 13:28:58,43449.31,пополнение,развлечения,1,Новосибирск,онлайн-кошелек
ef9c790f-6d25-4738-a11f-12502a570bda,ac329b5a-5504-4764-bdad-30523c508f5b,2024-10-11 03:39:04,25885.99,снятие,аптека,0,Санкт-Петербург,NFC
3b001f89-412d-40e5-b3a6-04dc9e0c5cec,8f2b872a-3869-43a4-b536-e3390ea3788a,2024-12-25 05:39:49,41361.55,пополнение,одежда,0,Екатеринбург,карта
feae5a8a-a3d0-4430-85b4-d50ec0bd0d67,6bf6211e-dc19-470e-8cb1-44965378cad3,2025-03-01 07:06:04,44924.57,перевод,транспорт,0,Новосибирск,NFC
1661b54f-789c-4b51-8cf0-f5c713fc685e,64caa619-ff98-4084-a589-fafbae04de1c,2024-09-19 16:01:34,15383.53,перевод,аптека,0,Екатеринбург,онлайн-кошелек
15fcc19f-7439-47eb-a728-d491641e7638,dc3cd009-d3e5-401e-928f-024739411bdb,2025-05-06 04:20:26,44774.44,перевод,электроника,0,Москва,NFC
98b3e210-399d-4115-8249-50c49ae26b32,2e591af4-7e8f-4605-80a7-47f2df8f058d,2024-10-15 23:05:40,17340.77,покупка,развлечения,0,Санкт-Петербург,карта
a7de50c2-5696-4291-81a2-be50dfdde932,35bb10b4-b59c-4ead-94cf-9816b858b584,2025-02-03 10:39:39,29436.2,пополнение,одежда,0,Екатеринбург,онлайн-кошелек
