user_id,registration_date,age,activity_segment,financial_awareness,has_salom,has_osmon,has_virtual_uzcard,has_virtual_humo,other_bank_cards_count
954,2025-10-03,23,active,low,True,True,False,True,0
955,2024-05-24,37,active,low,False,True,True,True,2
956,2024-12-22,35,active,low,False,True,True,False,3
957,2024-10-20,47,medium,high,True,True,True,False,0
958,2025-12-22,30,medium,low,False,False,True,False,0
959,2024-10-08,55,medium,low,True,False,True,True,0
960,2024-03-01,24,low,medium,True,False,True,False,0
961,2024-10-25,41,active,low,False,True,True,True,0
962,2025-01-26,26,super_active,low,False,False,False,True,3
963,2025-02-23,20,super_active,medium,False,True,True,True,1
964,2025-04-13,43,low,medium,True,False,True,False,1
965,2024-04-14,40,active,low,False,True,True,True,0
966,2024-05-06,36,active,low,False,False,True,True,0
967,2025-09-30,49,super_active,high,True,False,True,True,2
968,2025-07-27,23,active,low,True,True,True,False,1
969,2024-09-23,64,low,high,False,True,False,True,2
970,2025-03-01,42,super_active,medium,True,False,True,True,0
971,2025-09-25,34,active,low,True,True,True,True,0
972,2024-09-08,18,low,low,True,True,False,False,0
973,2024-01-07,39,active,medium,False,False,True,True,1
974,2024-08-08,40,medium,medium,True,False,True,True,1
975,2025-03-25,53,active,low,True,False,True,False,2
976,2024-08-09,63,medium,low,True,False,True,False,2
977,2025-12-26,49,one_time,medium,True,False,True,True,1
978,2024-05-17,44,medium,low,False,False,True,False,1
979,2025-03-14,49,active,medium,False,False,False,False,1
980,2024-01-21,55,super_active,low,False,False,False,True,0
981,2025-02-06,31,active,medium,True,False,True,True,1
982,2024-05-24,21,active,high,True,True,False,True,0
983,2024-06-05,58,active,medium,False,True,True,True,0
984,2025-06-28,22,low,medium,True,True,True,False,2
985,2024-08-28,46,active,high,True,False,True,True,0
986,2025-03-08,40,active,high,False,False,False,False,0
987,2024-04-19,51,active,medium,False,False,True,True,1
988,2025-08-21,43,super_active,low,False,True,False,True,1
989,2025-10-01,56,active,high,True,False,True,False,1
990,2024-04-09,46,medium,medium,False,True,False,True,0
991,2025-08-11,52,active,medium,False,True,True,False,1
992,2025-04-06,50,one_time,medium,True,False,True,True,2
993,2025-04-19,25,medium,medium,False,False,True,True,3
994,2024-07-13,64,super_active,high,True,False,True,False,0
995,2025-02-08,40,one_time,medium,True,True,False,True,1
996,2024-03-11,36,active,medium,False,False,True,True,1
997,2025-04-14,59,medium,high,True,False,True,False,1
998,2025-07-15,39,low,low,True,True,True,True,0
999,2025-01-13,24,one_time,high,True,True,False,False,1
1000,2024-07-24,26,active,high,False,True,True,True,1
1001,2024-11-15,35,active,medium,True,False,True,True,1
1002,2025-01-14,53,active,high,False,False,True,True,0
1003,2025-03-02,62,medium,high,True,False,False,True,2
1004,2024-04-03,48,one_time,low,True,False,False,False,1
1005,2024-02-18,22,medium,medium,False,True,True,False,2
1006,2025-09-14,26,medium,medium,False,False,True,True,0
1007,2025-12-13,51,super_active,high,True,True,True,True,3
1008,2024-05-12,39,low,high,True,True,False,True,2
1009,2024-09-03,42,medium,high,True,True,True,False,1
1010,2024-12-23,47,active,medium,False,False,False,False,2
1011,2024-12-05,58,active,medium,True,False,True,True,3
1012,2024-07-15,28,super_active,medium,True,True,True,False,0
1013,2024-07-06,56,low,low,False,False,True,True,1
1014,2024-01-22,40,super_active,high,True,False,False,False,0
1015,2024-12-05,29,super_active,low,True,False,True,True,3
1016,2024-06-02,50,medium,low,True,False,False,True,3
1017,2024-05-17,49,medium,medium,True,False,True,False,2
1018,2024-05-24,18,active,high,True,False,True,True,0
1019,2024-08-15,26,low,medium,True,True,True,True,2
1020,2024-08-25,51,medium,low,True,True,True,False,3
1021,2024-02-25,18,medium,medium,True,False,True,True,1
1022,2024-04-26,43,active,medium,True,False,False,True,2
1023,2025-02-21,44,super_active,high,True,True,False,False,0
1024,2024-04-06,53,low,high,True,False,True,False,2
1025,2025-02-05,28,low,medium,True,False,True,True,0
1026,2024-03-01,44,active,medium,True,True,False,True,1
1027,2025-01-20,40,active,high,True,True,False,True,2
1028,2024-01-07,65,super_active,medium,False,True,True,False,0
1029,2025-08-15,19,medium,medium,False,False,False,True,2
1030,2025-12-18,46,medium,low,False,False,True,False,2
1031,2024-04-23,23,active,medium,True,False,True,False,1
1032,2024-03-14,58,active,medium,True,True,True,True,2
1033,2024-03-06,20,super_active,high,False,True,True,False,0
1034,2024-05-11,49,one_time,medium,True,False,True,True,1
1035,2025-09-16,34,low,low,False,True,True,True,0
1036,2024-04-02,35,low,medium,False,False,True,True,2
1037,2025-03-21,63,medium,low,False,True,False,False,3
1038,2025-04-21,38,active,low,False,True,False,False,2
1039,2024-06-08,41,active,low,True,False,False,True,0
1040,2025-10-28,57,medium,high,False,False,True,True,1
1041,2025-09-05,63,active,high,False,False,True,False,0
1042,2024-08-20,49,medium,low,True,True,True,True,3
1043,2025-10-07,53,active,medium,True,False,False,False,1
1044,2025-07-13,29,medium,medium,True,True,True,True,3
1045,2025-09-07,39,medium,high,True,True,False,True,0
1046,2024-03-25,22,super_active,low,False,True,True,False,0
1047,2025-10-22,29,active,low,True,False,True,True,2
1048,2024-03-27,34,active,medium,False,True,False,True,0
1049,2024-11-29,61,medium,medium,False,False,False,True,1
1050,2024-05-02,60,medium,medium,True,True,True,False,1
1051,2025-09-23,31,active,low,False,False,True,False,0
1052,2024-10-20,47,medium,low,True,False,True,False,1
1053,2024-07-04,38,low,low,True,True,True,False,0
1054,2025-02-14,46,active,medium,False,True,True,True,2
1055,2024-03-31,60,super_active,high,False,False,True,False,1
1056,2025-08-06,50,medium,medium,False,True,True,False,2
1057,2025-02-26,27,super_active,medium,True,False,False,False,1
1058,2024-11-08,50,one_time,low,False,True,True,True,0
1059,2024-03-03,59,medium,medium,False,False,True,True,2
1060,2024-12-03,35,medium,high,True,False,False,False,2
1061,2025-02-23,35,low,high,False,False,True,True,0
1062,2024-03-15,65,medium,high,True,False,True,True,2
1063,2024-01-16,40,medium,low,False,False,True,False,0
1064,2025-08-24,48,active,medium,False,False,False,False,1
1065,2024-01-30,44,active,medium,True,False,True,True,2
1066,2024-07-08,64,active,medium,True,True,False,False,2
1067,2025-01-08,32,medium,high,True,True,True,True,2
1068,2025-03-31,19,active,high,False,False,True,False,0
1069,2024-05-24,60,one_time,low,False,False,True,False,3
1070,2024-12-10,42,super_active,medium,True,False,True,False,1
1071,2025-09-04,42,active,medium,False,False,True,True,3
1072,2024-05-03,60,active,low,True,False,True,False,0
1073,2024-09-10,31,medium,medium,True,False,True,False,2
1074,2025-05-11,52,active,high,False,True,True,False,3
1075,2025-06-09,26,medium,low,False,False,True,True,1
1076,2025-03-31,21,active,low,True,False,False,False,0
1077,2025-02-24,61,medium,low,True,False,True,False,1
1078,2025-12-08,32,low,low,True,True,True,True,1
1079,2025-08-14,29,super_active,medium,True,True,True,False,2
1080,2024-10-13,26,super_active,medium,True,False,True,True,0
1081,2025-07-11,58,low,high,True,True,False,False,3
1082,2025-09-14,43,super_active,low,True,True,True,True,0
1083,2024-08-30,44,low,medium,False,False,True,False,2
1084,2024-08-30,43,active,low,True,False,True,True,1
1085,2024-05-10,27,super_active,high,False,False,False,True,1
1086,2025-02-11,50,active,low,False,False,False,True,2
1087,2024-12-15,54,medium,high,False,False,True,False,2
1088,2025-04-11,42,medium,low,False,False,False,False,1
1089,2024-07-04,20,active,high,True,False,False,False,3
1090,2025-04-02,63,low,medium,False,False,True,False,1
1091,2024-01-23,18,medium,low,True,False,True,False,1
1092,2024-08-06,60,medium,high,False,True,True,True,2
1093,2024-01-11,58,medium,medium,True,True,True,True,1
1094,2024-12-26,63,low,high,True,False,False,False,1
1095,2025-04-05,18,active,low,True,False,True,True,1
1096,2025-10-03,55,active,high,True,True,True,True,3
1097,2024-02-29,48,super_active,high,True,False,True,True,2
1098,2025-11-20,21,low,high,False,True,False,True,2
1099,2024-03-02,47,active,low,True,False,False,False,0
1100,2025-05-25,57,super_active,medium,False,False,True,True,1
1101,2024-08-10,24,low,low,True,False,True,False,0
1102,2024-08-13,58,super_active,medium,False,False,True,True,2
1103,2024-03-22,55,medium,medium,True,False,True,True,1
1104,2025-04-23,26,active,high,True,False,True,False,0
1105,2024-01-04,25,active,high,False,False,True,True,1
1106,2024-02-20,44,active,medium,True,False,True,False,2
1107,2025-06-03,57,one_time,medium,True,False,True,False,1
1108,2024-12-30,45,active,low,True,True,False,False,2
1109,2024-07-07,27,medium,low,True,False,False,False,1
1110,2024-03-12,59,active,high,True,False,True,False,0
1111,2024-12-17,19,medium,high,True,False,True,True,1
1112,2024-04-15,53,active,medium,True,False,True,True,0
1113,2024-09-04,32,medium,medium,False,False,True,False,1
1114,2024-12-08,38,active,low,False,False,False,True,0
1115,2025-07-01,50,active,medium,True,True,False,True,1
1116,2024-08-16,41,active,medium,True,False,True,True,2
1117,2024-08-02,52,medium,medium,False,False,False,True,1
1118,2025-03-16,56,medium,high,False,False,True,True,1
1119,2025-11-02,57,active,medium,False,False,True,True,1
1120,2025-03-26,26,medium,high,True,False,True,False,0
1121,2024-11-14,32,medium,medium,True,True,True,True,1
1122,2025-02-13,21,active,medium,True,False,True,True,1
1123,2024-03-03,40,medium,medium,True,False,True,False,0
1124,2025-12-28,42,active,high,False,False,True,True,2
1125,2024-10-26,62,medium,medium,False,True,False,False,0
1126,2025-01-25,48,active,medium,True,False,False,True,0
1127,2024-09-18,34,medium,medium,True,True,True,True,0
1128,2024-01-30,42,medium,low,False,False,False,True,3
1129,2024-05-13,48,low,high,True,True,True,True,1
1130,2024-09-10,19,super_active,medium,False,False,True,True,1
1131,2025-05-11,62,active,high,True,False,False,True,0
1132,2024-11-04,56,active,medium,True,False,True,False,0
1133,2024-01-03,34,medium,high,True,False,True,True,1
1134,2024-06-25,23,active,high,True,False,True,False,1
1135,2024-08-17,50,active,medium,False,True,True,False,1
1136,2025-04-15,55,active,medium,False,False,True,False,0
1137,2024-12-22,54,active,low,False,True,True,True,1
1138,2024-12-28,51,active,low,True,False,True,False,1
1139,2024-11-07,42,medium,low,True,True,True,True,3
1140,2024-10-05,62,medium,high,False,True,True,True,3
1141,2024-11-26,38,active,medium,False,True,False,True,0
1142,2024-07-04,48,medium,medium,False,False,True,True,3
1143,2024-04-05,42,medium,medium,False,False,True,False,2
1144,2024-11-17,53,one_time,medium,False,True,False,True,0
1145,2025-05-05,26,active,high,True,False,False,True,2
1146,2024-07-20,26,medium,high,True,False,False,False,0
1147,2025-06-27,61,active,medium,True,False,True,True,2
1148,2025-11-15,54,low,medium,True,False,True,True,2
1149,2025-08-12,35,medium,medium,False,False,True,False,1
1150,2024-04-10,21,active,low,False,False,True,True,3
1151,2024-08-06,37,medium,medium,False,False,True,True,0
1152,2025-12-24,59,active,high,False,True,True,True,0
1153,2025-05-21,32,medium,low,False,False,True,False,0
1154,2025-07-17,59,medium,low,False,True,True,True,0
1155,2025-04-28,57,medium,high,True,False,True,False,1
1156,2024-06-21,24,active,low,True,True,False,True,2
1157,2025-07-15,39,one_time,low,True,True,True,False,3
1158,2024-10-01,46,low,medium,True,False,True,True,1
1159,2024-09-02,22,medium,high,True,False,True,True,1
1160,2025-08-13,64,active,low,False,True,True,True,1
1161,2024-04-11,28,active,low,True,False,False,False,1
1162,2024-11-08,21,active,low,True,False,True,True,2
1163,2025-05-19,56,medium,medium,True,False,True,True,0
1164,2024-03-28,64,one_time,medium,True,True,False,False,1
1165,2025-01-27,26,low,medium,True,False,True,False,0
1166,2024-07-18,60,low,low,True,False,False,True,1
1167,2024-02-16,21,medium,medium,True,False,True,True,1
1168,2025-11-27,53,medium,medium,True,False,True,False,0
1169,2025-11-15,43,low,high,True,True,False,True,1
1170,2024-04-16,18,super_active,high,True,False,True,False,0
1171,2025-08-26,38,one_time,low,False,False,True,False,0
1172,2024-02-05,32,low,high,True,True,False,False,0
1173,2025-07-06,46,low,high,True,False,True,False,1
1174,2025-03-30,62,active,medium,True,False,False,True,2
1175,2024-04-19,39,super_active,high,False,True,False,False,0
1176,2025-06-25,57,super_active,high,True,False,True,False,1
1177,2025-10-17,51,active,high,False,True,False,True,0
1178,2025-02-18,29,medium,medium,True,False,True,True,1
1179,2025-11-01,56,one_time,medium,True,False,True,True,0
1180,2025-08-14,38,low,high,False,False,False,True,2
1181,2025-02-21,46,active,low,True,True,True,False,1
1182,2025-10-01,62,active,high,True,False,False,False,0
1183,2024-05-13,40,active,medium,False,False,False,True,2
1184,2025-07-07,60,active,high,True,False,True,False,3
1185,2025-07-23,32,medium,high,True,False,True,False,2
1186,2025-03-22,43,active,medium,True,False,False,False,0
1187,2024-05-11,36,medium,medium,True,False,True,True,0
1188,2025-01-13,56,medium,high,True,False,True,True,0
1189,2025-08-30,55,medium,low,True,False,False,True,3
1190,2025-02-10,31,super_active,medium,True,True,True,True,1
1191,2025-03-24,35,active,medium,False,False,True,False,2
1192,2024-01-26,31,low,medium,False,False,True,False,1
1193,2024-05-02,34,low,medium,True,False,True,True,0
1194,2024-05-27,38,medium,low,False,False,True,True,0
1195,2024-03-14,41,active,medium,False,True,True,False,0
1196,2024-08-23,28,super_active,low,True,False,True,True,0
1197,2024-07-18,26,active,medium,True,True,True,True,1
1198,2025-04-23,59,medium,high,False,True,True,False,1
1199,2025-09-08,53,super_active,medium,True,True,True,False,1
1200,2025-12-10,39,low,low,True,False,False,False,1
1201,2025-01-11,38,super_active,low,False,True,True,True,3
1202,2025-11-21,42,active,low,True,False,False,False,0
1203,2024-03-04,46,medium,medium,True,True,False,True,0
1204,2024-10-13,55,medium,low,True,False,True,True,1
1205,2024-11-21,40,active,high,False,True,True,False,0
1206,2025-05-29,51,medium,low,True,False,True,True,2
1207,2024-09-22,18,super_active,high,False,True,True,False,0
1208,2024-07-15,21,super_active,medium,True,False,True,True,0
1209,2025-08-17,26,active,high,True,False,True,True,2
1210,2025-01-08,28,medium,medium,False,True,True,True,2
1211,2025-10-30,48,active,medium,True,False,True,False,0
1212,2024-12-13,27,low,high,True,False,False,True,0
1213,2024-11-16,45,super_active,medium,True,False,True,True,2
1214,2025-02-10,35,super_active,medium,True,True,True,False,3
1215,2024-01-26,59,low,low,False,True,True,True,0
1216,2024-12-15,63,medium,low,True,True,False,False,3
1217,2024-04-20,59,low,medium,True,True,True,False,0
1218,2024-11-12,29,low,high,False,False,True,False,0
1219,2024-07-28,62,medium,low,True,False,False,False,1
1220,2025-07-25,50,super_active,high,True,False,True,False,1
1221,2024-08-15,33,low,high,False,False,True,True,1
1222,2025-01-25,37,active,low,False,True,True,True,1
1223,2025-12-20,41,low,medium,True,False,False,True,2
1224,2024-07-23,58,medium,high,True,True,True,True,1
1225,2025-11-18,62,super_active,medium,False,False,True,False,0
1226,2024-05-25,47,medium,high,True,False,True,False,3
1227,2024-08-27,43,medium,medium,True,True,True,False,0
1228,2025-06-07,24,low,high,False,False,True,True,0
1229,2025-12-17,51,active,high,False,False,False,True,3
1230,2025-02-27,20,low,medium,False,False,True,True,0
1231,2024-08-26,36,low,high,False,False,True,True,0
1232,2025-12-08,28,medium,high,True,True,True,True,2
1233,2025-09-23,64,active,medium,True,False,True,True,2
1234,2024-10-15,44,active,low,False,False,False,False,0
1235,2025-03-22,33,one_time,low,True,True,True,True,2
1236,2025-01-23,35,super_active,low,False,True,False,False,2
1237,2025-10-12,35,active,high,True,False,True,False,0
1238,2024-07-03,43,super_active,medium,True,True,True,False,0
1239,2025-02-21,46,low,high,False,True,False,False,3
1240,2024-12-26,25,medium,high,False,False,True,False,1
1241,2025-10-26,26,active,medium,False,False,True,True,2
1242,2024-09-12,39,active,medium,True,False,True,True,1
1243,2024-10-06,64,super_active,high,True,False,False,True,0
1244,2025-12-24,32,medium,high,True,False,True,True,1
1245,2024-01-29,34,medium,medium,False,False,True,False,2
1246,2025-05-11,28,active,medium,False,False,True,False,1
1247,2025-06-04,19,super_active,low,True,False,True,True,1
1248,2024-11-23,55,medium,low,True,True,False,True,0
1249,2025-11-13,40,super_active,high,True,False,False,True,0
1250,2025-11-28,42,super_active,high,True,False,True,False,1
1251,2025-06-13,46,low,low,True,False,True,True,3
1252,2025-04-17,19,medium,medium,True,False,True,True,1
1253,2024-09-11,58,super_active,low,False,False,True,False,3
1254,2025-03-12,34,super_active,low,True,True,False,True,0
1255,2025-01-23,61,active,medium,False,True,True,True,1
1256,2024-09-25,53,active,high,False,False,True,False,2
1257,2024-05-09,53,one_time,high,True,True,True,True,1
1258,2025-05-29,45,active,high,True,False,True,True,1
1259,2024-12-04,47,active,medium,False,False,False,False,1
1260,2025-02-12,63,low,medium,True,True,True,True,1
1261,2025-08-18,29,one_time,low,True,True,True,True,3
1262,2025-10-28,31,active,high,False,False,True,False,1
1263,2024-12-29,25,medium,high,False,False,True,False,0
1264,2025-06-20,39,medium,medium,False,True,True,True,2
1265,2025-11-09,47,active,medium,False,True,True,False,1
1266,2025-07-19,23,active,medium,True,True,True,True,3
1267,2024-05-11,65,active,low,True,False,True,True,0
1268,2024-06-15,30,medium,high,True,False,False,False,3
1269,2025-03-23,39,active,medium,True,True,True,True,1
1270,2025-01-08,43,active,medium,True,False,True,False,1
1271,2024-04-26,35,medium,low,True,False,True,False,1
1272,2024-11-27,25,low,medium,True,True,True,False,1
1273,2025-10-13,31,low,medium,True,False,False,True,2
1274,2025-06-24,29,super_active,medium,False,False,True,True,1
1275,2024-03-17,22,low,medium,False,False,False,True,1
1276,2025-07-25,41,one_time,medium,True,True,False,True,0
1277,2025-07-23,62,medium,medium,False,False,True,False,1
1278,2025-01-06,34,active,medium,False,True,True,False,1
1279,2025-04-03,26,active,medium,False,True,True,True,2
1280,2025-12-03,24,medium,low,True,True,True,False,2
1281,2024-10-29,31,active,low,False,True,True,True,1
1282,2024-04-27,36,active,low,False,False,True,False,1
1283,2025-09-23,52,low,low,False,False,True,False,0
1284,2024-04-29,57,active,low,True,False,True,True,3
1285,2025-10-02,29,medium,high,True,False,True,False,1
1286,2024-05-07,43,active,medium,False,False,True,True,1
1287,2025-11-21,63,medium,low,False,False,True,True,0
1288,2024-09-23,54,active,low,True,False,True,True,1
1289,2024-10-01,33,active,medium,True,False,False,True,2
1290,2024-10-27,46,super_active,medium,True,False,True,False,1
1291,2025-04-10,48,super_active,low,True,False,True,True,1
1292,2024-04-28,47,super_active,medium,True,False,True,False,0
1293,2025-06-25,50,medium,medium,False,True,True,True,1
1294,2025-04-18,29,medium,high,True,True,True,True,0
1295,2025-02-20,29,active,medium,True,False,True,False,0
1296,2024-03-12,39,active,high,True,False,False,False,1
1297,2024-09-14,18,active,high,True,False,True,False,1
1298,2025-09-20,19,medium,medium,False,False,True,True,0
1299,2024-09-08,53,active,low,True,False,False,False,1
1300,2025-05-20,50,medium,low,False,True,True,True,2
1301,2024-09-12,62,medium,low,False,False,False,False,0
1302,2024-10-13,31,medium,medium,True,True,True,False,2
1303,2024-05-24,29,super_active,low,False,False,False,False,2
1304,2024-02-04,51,super_active,high,False,False,True,True,3
1305,2025-10-21,62,super_active,high,False,False,True,True,2
1306,2024-12-28,46,medium,low,True,True,False,True,0
1307,2025-07-25,36,super_active,low,False,False,True,True,1
1308,2025-12-10,26,medium,medium,True,False,True,True,0
1309,2024-08-11,55,medium,high,True,False,True,True,1
1310,2025-12-25,46,medium,medium,True,False,True,False,0
1311,2025-11-27,41,active,high,True,True,True,False,1
1312,2025-01-01,60,super_active,medium,True,True,False,True,2
1313,2024-02-07,51,active,high,False,False,True,True,0
1314,2025-12-29,48,medium,low,False,False,True,False,1
1315,2024-03-06,52,active,high,True,False,True,False,2
1316,2024-03-30,26,super_active,medium,True,False,True,True,1
1317,2025-07-12,28,medium,high,True,False,True,False,3
1318,2024-02-14,62,medium,high,False,True,True,False,1
1319,2024-07-03,19,low,medium,True,False,True,True,0
1320,2024-05-15,58,active,low,True,True,False,True,1
1321,2025-02-05,19,medium,medium,True,False,True,True,2
1322,2024-07-07,36,medium,medium,True,True,False,True,0
1323,2025-10-22,60,super_active,high,True,False,True,True,2
1324,2024-04-13,32,super_active,low,True,True,True,True,0
1325,2024-01-19,37,medium,low,True,False,False,False,0
1326,2025-11-22,19,medium,high,False,False,True,True,1
1327,2024-02-16,34,super_active,low,False,True,True,True,0
1328,2024-04-28,32,medium,high,False,False,True,False,0
1329,2024-07-03,33,super_active,medium,True,False,False,False,2
1330,2025-11-20,64,medium,high,True,True,True,False,1
1331,2025-01-02,52,one_time,high,True,True,True,True,1
1332,2025-12-24,25,active,medium,False,True,False,False,0
1333,2024-01-04,21,active,low,True,False,True,True,2
1334,2024-02-13,26,active,high,True,True,True,False,0
1335,2025-11-18,62,super_active,low,False,False,False,False,0
1336,2024-04-11,23,active,high,True,True,False,False,2
1337,2025-06-26,32,low,high,True,False,False,False,2
1338,2025-04-19,41,active,high,True,False,True,False,0
1339,2025-01-07,24,low,high,True,True,True,True,1
1340,2024-08-12,36,low,medium,False,False,False,True,3
1341,2024-02-14,24,active,high,True,False,True,True,1
1342,2025-03-24,36,medium,high,False,False,True,False,2
1343,2025-02-20,22,super_active,medium,True,True,True,True,0
1344,2024-03-23,24,medium,low,True,False,True,False,0
1345,2025-08-13,58,active,high,False,True,True,True,0
1346,2024-11-18,51,active,medium,True,False,True,True,0
1347,2025-09-07,40,medium,medium,True,False,True,False,3
1348,2025-05-18,26,medium,medium,True,False,True,True,0
1349,2025-12-12,63,active,medium,True,False,True,True,0
1350,2024-01-07,27,active,medium,False,True,True,True,1
1351,2025-01-11,43,active,high,True,False,True,False,1
1352,2025-02-21,33,medium,medium,True,False,False,True,0
1353,2024-07-18,20,medium,low,True,False,True,False,3
1354,2024-10-07,25,super_active,low,True,False,True,True,0
1355,2024-08-29,23,low,medium,False,False,True,True,1
1356,2025-09-22,62,low,medium,True,False,True,True,0
1357,2024-03-14,62,super_active,high,True,True,False,True,0
1358,2024-01-27,59,active,medium,True,True,True,False,1
1359,2024-02-06,65,low,low,False,False,False,True,0
1360,2024-08-01,34,active,medium,True,False,True,True,1
1361,2024-07-08,63,super_active,low,True,True,True,False,1
1362,2025-07-02,29,one_time,low,False,False,True,True,1
1363,2024-12-28,39,medium,high,True,True,True,True,1
1364,2025-04-23,25,medium,medium,True,False,False,False,2
1365,2025-09-07,44,active,medium,True,False,True,False,3
1366,2025-04-05,20,active,high,False,True,False,False,0
1367,2025-04-07,27,super_active,high,False,True,True,False,1
1368,2024-12-10,61,active,high,True,False,True,False,0
1369,2024-05-14,20,active,medium,False,True,False,True,2
1370,2025-05-26,38,active,medium,False,False,True,True,1
1371,2025-06-05,59,medium,low,True,True,True,True,1
1372,2025-01-22,51,one_time,medium,True,False,True,True,2
1373,2025-09-27,24,medium,high,True,True,True,False,1
1374,2025-07-31,32,active,low,True,False,True,True,2
1375,2025-02-10,63,one_time,high,True,False,True,False,0
1376,2024-07-14,44,medium,high,False,False,True,False,1
1377,2025-10-09,40,active,low,True,False,True,False,2
1378,2025-10-14,23,medium,medium,False,False,True,True,0
1379,2025-05-15,63,medium,medium,True,False,True,True,2
1380,2024-05-28,21,low,medium,False,False,True,True,3
1381,2025-10-27,52,low,medium,True,False,False,False,1
1382,2025-03-14,55,medium,high,True,True,True,False,2
1383,2025-01-03,22,medium,medium,True,False,True,False,2
1384,2024-09-07,37,super_active,medium,False,False,True,False,1
1385,2025-10-19,54,active,high,True,False,True,False,1
1386,2024-12-22,50,super_active,medium,False,True,True,False,2
1387,2024-12-20,40,super_active,low,False,False,True,False,1
1388,2024-07-05,39,low,medium,True,True,True,False,1
1389,2025-12-30,45,super_active,medium,False,False,True,True,1
1390,2024-04-30,64,active,high,True,False,True,False,3
1391,2025-07-10,26,medium,high,True,True,True,False,2
1392,2024-05-30,62,low,medium,True,True,True,False,1
1393,2025-12-24,24,one_time,high,True,False,False,True,2
1394,2025-04-13,37,low,low,False,True,True,True,3
1395,2024-12-27,19,active,high,False,False,False,True,0
1396,2024-12-01,35,one_time,low,False,False,True,True,2
1397,2025-10-09,37,active,medium,False,False,True,True,2
1398,2024-12-06,32,active,medium,True,True,True,False,2
1399,2025-08-30,48,low,medium,False,False,True,False,1
1400,2025-08-13,63,medium,low,False,False,False,False,3
1401,2024-12-25,51,super_active,high,True,False,False,True,2
1402,2025-04-21,20,low,medium,False,False,True,False,1
1403,2024-10-28,48,active,high,True,False,True,False,2
1404,2024-01-13,54,active,high,False,False,False,False,2
1405,2025-11-12,25,super_active,medium,False,True,True,False,0
1406,2024-05-17,60,medium,medium,True,False,False,False,1
1407,2024-08-02,32,medium,medium,True,True,False,False,1
1408,2024-05-21,32,super_active,high,False,False,True,True,2
1409,2024-01-24,60,one_time,high,True,False,True,False,1
1410,2024-07-01,24,medium,low,False,True,False,True,2
1411,2025-05-12,21,super_active,medium,True,False,True,True,0
1412,2025-10-13,61,medium,medium,True,True,True,True,1
1413,2024-11-26,47,medium,low,False,False,True,True,0
1414,2025-12-31,39,medium,low,True,False,True,True,3
1415,2025-07-26,63,low,low,False,False,True,True,0
1416,2024-09-14,49,medium,medium,True,False,True,True,1
1417,2024-07-04,31,active,low,False,True,False,True,2
1418,2025-04-23,25,medium,medium,True,False,True,False,1
1419,2025-06-03,29,one_time,high,True,True,True,True,1
1420,2024-09-05,64,super_active,low,True,True,True,True,0
1421,2025-12-30,59,medium,medium,True,False,True,False,2
1422,2024-03-07,59,low,low,True,False,True,True,3
1423,2025-03-28,38,active,low,True,False,True,True,0
1424,2024-05-23,44,low,medium,False,False,True,True,0
1425,2025-06-11,21,low,high,True,True,True,True,1
1426,2025-02-04,59,medium,high,False,False,False,True,1
1427,2024-01-13,63,active,low,True,False,False,False,1
1428,2024-11-19,47,low,medium,True,False,True,True,1
1429,2025-06-15,39,medium,low,True,True,True,True,0
1430,2025-07-12,39,medium,medium,True,False,True,True,1
1431,2025-10-04,63,low,medium,False,False,True,True,2
1432,2024-03-05,49,low,low,False,True,False,True,1
1433,2024-03-18,63,active,high,True,True,False,False,3
1434,2024-08-13,41,active,medium,True,False,True,False,0
1435,2025-02-26,42,active,medium,True,False,False,False,1
1436,2024-07-24,25,active,high,True,False,True,False,2
1437,2025-12-08,27,active,medium,False,False,False,True,2
1438,2024-03-05,52,medium,low,True,True,False,True,0
1439,2025-02-16,26,active,low,False,True,True,True,1
1440,2024-05-22,24,active,low,True,True,True,True,1
1441,2024-03-12,21,medium,high,True,True,False,False,1
1442,2025-11-10,28,active,low,True,False,True,True,2
1443,2025-06-25,30,active,medium,True,False,True,True,2
1444,2024-09-06,39,medium,high,False,True,True,True,1
1445,2025-04-19,59,active,medium,True,False,True,True,0
1446,2025-05-26,48,medium,high,True,False,True,True,0
1447,2024-05-09,35,medium,high,False,False,True,True,1
1448,2024-07-14,36,medium,high,True,False,False,True,0
1449,2025-06-24,60,active,medium,True,False,True,True,1
1450,2025-04-29,46,low,high,False,False,True,True,2
1451,2025-12-22,34,low,medium,True,False,True,False,0
1452,2025-11-22,27,one_time,high,True,False,True,False,0
1453,2025-05-14,45,super_active,medium,True,False,True,True,3
1454,2025-02-14,27,active,medium,True,False,False,True,0
1455,2025-10-12,64,low,low,True,False,False,True,0
1456,2025-03-14,57,low,low,True,True,True,False,1
1457,2024-08-15,27,medium,medium,True,True,True,True,0
1458,2025-10-18,23,one_time,low,False,True,True,True,1
1459,2025-10-16,23,active,low,True,True,True,True,2
1460,2025-01-03,63,low,low,True,False,True,True,0
1461,2025-03-28,53,medium,low,True,True,True,True,1
1462,2024-09-09,40,super_active,high,False,False,False,True,1
1463,2024-08-12,52,medium,low,True,True,False,True,1
1464,2024-06-30,39,medium,high,False,False,True,True,3
1465,2025-12-19,58,active,medium,True,True,True,True,0
1466,2025-05-08,32,super_active,medium,False,False,False,True,0
1467,2024-12-16,38,low,medium,False,False,True,True,0
1468,2025-03-12,27,medium,medium,False,False,True,True,0
